row_no	sent_id	sentence	STARK Number of nodes	SyntComplex # tokens	nodes match?	STARK MDD	SyntComplex MDD raw	SyntComplex MDD rounded like STARK	MDD match?	STARK NDD	SyntComplex NDD raw	SyntComplex NDD rounded like STARK	NDD match?	STARK Max depth	SyntComplex MAXIMUM_TREE_DEPTH	Max depth match?	STARK N clauses	SyntComplex # clauses	N clauses match?	STARK N T-units	SyntComplex # T-units	N T-units match?	STARK Clauses/T-unit	SyntComplex Clauses/T-unit raw	SyntComplex Clauses/T-unit rounded like STARK	Clauses/T-unit match?	STARK example	STARK tree	mismatch note
5699	ssj239.1574.5699	V obdobju precejšnje konkurence,je potrebno imeti veliko samozavesti, da si upaš ustvariti oziroma izdelati nekaj povsem novega, drugačnega…	23	23	yes	1.89	1.8888888888888888	1.89	yes	1.78	1.7821521867557424	1.78	yes	8	8	yes	5.00	5	yes	2.00	2	yes	2.50	2.5	2.50	yes	A[V] B[obdobju] C[precejšnje] D[konkurence]E[,]F[je] G[potrebno] H[imeti] I[veliko] J[samozavesti]K[,] L[da] M[si] N[upaš] O[ustvariti] P[oziroma] Q[izdelati] R[nekaj] S[povsem] T[novega]U[,] V[drugačnega]W[…] 	(V <case obdobju >nmod (precejšnje <amod konkurence) >punct ,) <obl je <cop potrebno >csubj (imeti >obj (veliko <det samozavesti)) >advcl (, <punct da <mark si <expl upaš >xcomp (ustvariti >conj (oziroma <cc izdelati >obj (nekaj >amod (povsem <advmod novega >conj (, <punct drugačnega)))))) >punct …	
5700	ssj239.1574.5700	V primeru uspeha si lahko oddahneš, z neuspehom pogoriš.	11	11	yes	1.88	1.875	1.88	yes	1.31	1.3069918460315713	1.31	yes	4	4	yes	2.00	2	yes	2.00	2	yes	1.00	1.0	1.00	yes	A[V] B[primeru] C[uspeha] D[si] E[lahko] F[oddahneš]G[,] H[z] I[neuspehom] J[pogoriš]K[.] 	(V <case primeru >nmod uspeha) <obl si <expl lahko <advmod oddahneš >parataxis (, <punct (z <case neuspehom) <obl pogoriš) >punct .	
5701	ssj239.1574.5701	A slednjega se pri Peugeotu gotovo ne bojijo več.	10	10	yes	3.25	3.25	3.25	yes	0.90	0.9007865453381898	0.90	yes	3	3	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[A] B[slednjega] C[se] D[pri] E[Peugeotu] F[gotovo] G[ne] H[bojijo] I[več]J[.] 	A <cc slednjega <obj se <expl (pri <case Peugeotu) <obl gotovo <advmod ne <advmod bojijo >advmod več >punct .	
5702	ssj239.1575.5702	Iz ene tone semen jatrophe je mogoče pridelati do 300 litrov goriva.	13	13	yes	1.73	1.7272727272727273	1.73	yes	1.63	1.625359004558772	1.63	yes	5	5	yes	2.00	2	yes	1.00	1	yes	2.00	2.0	2.00	yes	A[Iz] B[ene] C[tone] D[semen] E[jatrophe] F[je] G[mogoče] H[pridelati] I[do] J[300] K[litrov] L[goriva]M[.] 	je <cop mogoče >csubj ((Iz <case ene <nummod tone >nmod (semen >nmod jatrophe)) <obl pridelati >obl (do <case 300 <nummod litrov >nmod goriva)) >punct .	
5703	ssj239.1576.5703	Bencinski, 4-valjni, vrstni, 16 ventilov, 1794 ccm, 95 kW (129 KM) pri 6000/min, 170 Nm pri 4200/min.	32	32	yes	5.05	5.052631578947368	5.05	yes	0.15	0.14768972271817532	0.15	yes	5	5	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Bencinski]B[,] C[4]D[-]E[valjni]F[,] G[vrstni]H[,] I[16] J[ventilov]K[,] L[1794] M[ccm]N[,] O[95] P[kW] Q[(]R[129] S[KM]T[)] U[pri] V[6000]W[/]X[min]Y[,] Z[170] A[Nm] B[pri] C[4200]D[/]E[min]F[.] 	Bencinski >list (, <punct 4 <nummod - <punct valjni) >list (, <punct vrstni) >list (, <punct 16 <nummod ventilov) >list (, <punct 1794 <nummod ccm) >list (, <punct 95 <nummod kW >appos (( <punct 129 <nummod KM >punct )) >nmod (pri <case 6000 >conj (/ <punct min))) >list (, <punct 170 <nummod Nm >nmod (pri <case 4200 >conj (/ <punct min))) >punct .	
5704	ssj239.1576.5704	Poraba goriva (EU) 9,5/5,8/7,2 l/100 km.	15	15	yes	3.25	3.25	3.25	yes	0.14	0.13893422550172813	0.14	yes	4	4	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Poraba] B[goriva] C[(]D[EU]E[)] F[9,5]G[/]H[5,8]I[/]J[7,2] K[l]L[/]M[100] N[km]O[.] 	Poraba >nmod goriva >appos (( <punct EU >punct )) >nummod (9,5 >conj (/ <punct 5,8) >conj (/ <punct 7,2 <nummod l) >conj (/ <punct 100 <nummod km)) >punct .	
5705	ssj239.1576.5705	CO2: 172 g/km.	7	7	yes	2.00	2.0	2.00	yes	0.14	0.1438410362258906	0.14	yes	4	4	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[CO2]B[:] C[172] D[g]E[/]F[km]G[.] 	CO2 >appos (: <punct 172 <nummod g >conj (/ <punct km)) >punct .	
5706	ssj239.1577.5706	Od 100 km/h, hladne 36,4 (2,6 s; 85 °C)	16	16	yes	2.40	2.4	2.40	yes	0.83	0.8251299534771779	0.83	yes	4	4	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Od] B[100] C[km]D[/]E[h]F[,] G[hladne] H[36,4] I[(]J[2,6] K[s]L[;] M[85] N[°]O[C]P[)] 	Od <case 100 <nummod km >conj (/ <punct h) >list (, <punct hladne >nummod 36,4) >appos (( <punct 2,6 <nummod s >list (; <punct 85 <nummod ° >nmod C) >punct ))	
5707	ssj239.1578.5707	Motomontaži je že septembra istega leta uspelo pridobiti pogodbo za montažo avtomobilov DKW v Jugoslaviji.	16	16	yes	2.43	2.4285714285714284	2.43	yes	1.41	1.4051805443343832	1.41	yes	6	6	yes	2.00	2	yes	1.00	1	yes	2.00	2.0	2.00	yes	A[Motomontaži] B[je] C[že] D[septembra] E[istega] F[leta] G[uspelo] H[pridobiti] I[pogodbo] J[za] K[montažo] L[avtomobilov] M[DKW] N[v] O[Jugoslaviji]P[.] 	Motomontaži <obj je <aux že <advmod uspelo >xcomp ((septembra >nmod (istega <det leta)) <obl pridobiti >obj (pogodbo >nmod (za <case montažo >nmod (avtomobilov >nmod DKW) >nmod (v <case Jugoslaviji)))) >punct .	
5708	ssj239.1578.5708	Pogoji za začetek avtomobilske industrije v Novem mestu so bili ustvarjeni.	12	12	yes	2.50	2.5	2.50	yes	1.43	1.433949451022053	1.43	yes	6	6	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Pogoji] B[za] C[začetek] D[avtomobilske] E[industrije] F[v] G[Novem] H[mestu] I[so] J[bili] K[ustvarjeni]L[.] 	(Pogoji >nmod (za <case začetek >nmod (avtomobilske <amod industrije >nmod (v <case Novem <amod mestu)))) <nsubj so <aux bili <cop ustvarjeni >punct .	
5709	ssj239.1578.5709	V začetku so le sestavljali dele karoserij, v glavnem kombija Schnellaster, na katerem so si počasi nabrali toliko znanja, da so začeli razmišljati tudi o lastnem proizvodu.	31	31	yes	2.15	2.1538461538461537	2.15	yes	1.67	1.666512072514124	1.67	yes	8	8	yes	4.00	4	yes	1.00	1	yes	4.00	4.0	4.00	yes	A[V] B[začetku] C[so] D[le] E[sestavljali] F[dele] G[karoserij]H[,] I[v] J[glavnem] K[kombija] L[Schnellaster]M[,] N[na] O[katerem] P[so] Q[si] R[počasi] S[nabrali] T[toliko] U[znanja]V[,] W[da] X[so] Y[začeli] Z[razmišljati] A[tudi] B[o] C[lastnem] D[proizvodu]E[.] 	(V <case začetku) <obl so <aux le <advmod sestavljali >obj (dele >nmod karoserij) >parataxis (, <punct (v <case glavnem) <orphan kombija >nmod Schnellaster >acl (, <punct (na <case katerem) <obl so <aux si <expl počasi <advmod nabrali >obj (toliko <det znanja >acl (, <punct da <mark so <aux začeli >xcomp (razmišljati >advmod tudi >obl (o <case lastnem <amod proizvodu)))))) >punct .	
5710	ssj240.1579.5710	Davek iz drugega odstavka 3. člena tega zakona se plača v roku 15 dni od nastanka davčne obveznosti.	19	19	yes	2.00	2.0	2.00	yes	1.87	1.8747520379651856	1.87	yes	6	6	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Davek] B[iz] C[drugega] D[odstavka] E[3.] F[člena] G[tega] H[zakona] I[se] J[plača] K[v] L[roku] M[15] N[dni] O[od] P[nastanka] Q[davčne] R[obveznosti]S[.] 	(Davek >nmod (iz <case drugega <amod odstavka >nmod (3. <nummod člena >nmod (tega <det zakona)))) <nsubj se <expl plača >obl (v <case roku >nmod (15 <nummod dni >nmod (od <case nastanka >nmod (davčne <amod obveznosti)))) >punct .	
5711	ssj240.1579.5711	Davek obračuna pristojni davčni organ v kraju sedeža oziroma stalnega prebivališča davčnega zavezanca.	14	14	yes	1.92	1.9166666666666667	1.92	yes	0.94	0.9384393490328232	0.94	yes	6	6	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Davek] B[obračuna] C[pristojni] D[davčni] E[organ] F[v] G[kraju] H[sedeža] I[oziroma] J[stalnega] K[prebivališča] L[davčnega] M[zavezanca]N[.] 	Davek <obj obračuna >nsubj (pristojni <amod davčni <amod organ) >obl (v <case kraju >nmod (sedeža >conj (oziroma <cc stalnega <amod prebivališča >nmod (davčnega <amod zavezanca)))) >punct .	
5712	ssj240.1579.5712	Brez dokazila o plačilu davka se motorno vozilo iz drugega odstavka 3. člena tega zakona ne sme registrirati.	19	19	yes	3.35	3.3529411764705883	3.35	yes	1.62	1.623375420277882	1.62	yes	6	6	yes	2.00	2	yes	1.00	1	yes	2.00	2.0	2.00	yes	A[Brez] B[dokazila] C[o] D[plačilu] E[davka] F[se] G[motorno] H[vozilo] I[iz] J[drugega] K[odstavka] L[3.] M[člena] N[tega] O[zakona] P[ne] Q[sme] R[registrirati]S[.] 	(motorno <amod vozilo >nmod (iz <case drugega <amod odstavka >nmod (3. <nummod člena >nmod (tega <det zakona)))) <nsubj ne <advmod sme >xcomp ((Brez <case dokazila >nmod (o <case plačilu >nmod davka)) <obl se <expl registrirati) >punct .	
5713	ssj241.1580.5713	Podatki iz sistema omogočajo gospodarne odločitve o tem, kakšna prenapetostna zaščita električnih naprav je na posameznih območjih potrebna, lažje pa je tudi odkrivanje krajev poškodb zaradi strele.	30	30	yes	2.85	2.8461538461538463	2.85	yes	1.28	1.2762268943879984	1.28	yes	7	7	yes	3.00	3	yes	2.00	2	yes	1.50	1.5	1.50	yes	A[Podatki] B[iz] C[sistema] D[omogočajo] E[gospodarne] F[odločitve] G[o] H[tem]I[,] J[kakšna] K[prenapetostna] L[zaščita] M[električnih] N[naprav] O[je] P[na] Q[posameznih] R[območjih] S[potrebna]T[,] U[lažje] V[pa] W[je] X[tudi] Y[odkrivanje] Z[krajev] A[poškodb] B[zaradi] C[strele]D[.] 	(Podatki >nmod (iz <case sistema)) <nsubj omogočajo >obj (gospodarne <amod odločitve >nmod (o <case tem >acl (, <punct (kakšna <det prenapetostna <amod zaščita >nmod (električnih <amod naprav)) <nsubj je <cop (na <case posameznih <amod območjih) <obl potrebna >punct ,))) >parataxis (lažje >advmod pa >cop je >nsubj (tudi <advmod odkrivanje >nmod (krajev >nmod (poškodb >nmod (zaradi <case strele))))) >punct .	
5714	ssj242.1581.5714	CDN - B KK Ježa pri Ježu (Radomlje): spomladanski pokal v dresuri	15	15	yes	3.00	3.0	3.00	yes	0.05	0.05268025782891318	0.05	yes	5	5	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[CDN] B[-] C[B] D[KK] E[Ježa] F[pri] G[Ježu] H[(]I[Radomlje]J[)]K[:] L[spomladanski] M[pokal] N[v] O[dresuri] 	CDN >conj (- <punct B) >list (KK >nmod (Ježa >nmod (pri <case Ježu)) >appos (( <punct Radomlje >punct ))) >appos (: <punct spomladanski <amod pokal >nmod (v <case dresuri))	
5715	ssj242.1582.5715	CDN - A KK Lipica in Kobilarna Lipica: finale pokala v dresuri	13	13	yes	2.40	2.4	2.40	yes	0.28	0.275823809143123	0.28	yes	5	5	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[CDN] B[-] C[A] D[KK] E[Lipica] F[in] G[Kobilarna] H[Lipica]I[:] J[finale] K[pokala] L[v] M[dresuri] 	CDN >conj (- <punct A) >list (KK >nmod Lipica >conj (in <cc Kobilarna >nmod Lipica)) >appos (: <punct finale >nmod (pokala >nmod (v <case dresuri)))	
5716	ssj242.1583.5716	Mineva leto dni, odkar me je pot vodila v Spodnji Gasteraj k družini Bohak, Jožici, Zarji in Ernestu.	22	22	yes	2.53	2.5294117647058822	2.53	yes	0.49	0.4886199003907617	0.49	yes	6	6	yes	2.00	2	yes	1.00	1	yes	2.00	2.0	2.00	yes	A[Mineva] B[leto] C[dni]D[,] E[odkar] F[me] G[je] H[pot] I[vodila] J[v] K[Spodnji] L[Gasteraj] M[k] N[družini] O[Bohak]P[,] Q[Jožici]R[,] S[Zarji] T[in] U[Ernestu]V[.] 	Mineva >nsubj (leto >nmod dni) >advcl (, <punct odkar <mark me <obj je <aux pot <nsubj vodila >obl (v <case Spodnji <amod Gasteraj) >obl (k <case družini >nmod Bohak >appos (, <punct Jožici >conj (, <punct Zarji) >conj (in <cc Ernestu)))) >punct .	
5717	ssj242.1583.5717	Lastnica Jožica Bohak mi je ob prvem obisku prijazno predstavila zgodovino islandskih konj in mi tako ponudila pomoč ob veliki travmi, ki sem jo doživela pred nekaj meseci.	30	30	yes	2.59	2.5925925925925926	2.59	yes	1.85	1.8465526034541575	1.85	yes	6	6	yes	3.00	3	yes	2.00	2	yes	1.50	1.5	1.50	yes	A[Lastnica] B[Jožica] C[Bohak] D[mi] E[je] F[ob] G[prvem] H[obisku] I[prijazno] J[predstavila] K[zgodovino] L[islandskih] M[konj] N[in] O[mi] P[tako] Q[ponudila] R[pomoč] S[ob] T[veliki] U[travmi]V[,] W[ki] X[sem] Y[jo] Z[doživela] A[pred] B[nekaj] C[meseci]D[.] 	(Lastnica >nmod (Jožica >flat Bohak)) <nsubj mi <iobj je <aux (ob <case prvem <amod obisku) <obl prijazno <advmod predstavila >obj (zgodovino >nmod (islandskih <amod konj)) >conj (in <cc mi <iobj tako <advmod ponudila >obj pomoč >obl (ob <case veliki <amod travmi >acl (, <punct ki <mark sem <aux jo <obj doživela >obl (pred <case nekaj <det meseci)))) >punct .	
5718	ssj242.1583.5718	Že ob prvem obisku sem ugotovila, da je Beki pravi konj zame.	14	14	yes	2.36	2.3636363636363638	2.36	yes	1.23	1.2346261057901013	1.23	yes	3	3	yes	2.00	2	yes	1.00	1	yes	2.00	2.0	2.00	yes	A[Že] B[ob] C[prvem] D[obisku] E[sem] F[ugotovila]G[,] H[da] I[je] J[Beki] K[pravi] L[konj] M[zame]N[.] 	(Že <advmod ob <case prvem <amod obisku) <obl sem <aux ugotovila >ccomp (, <punct da <mark je <cop Beki <nsubj pravi <amod konj >obl zame) >punct .	
5719	ssj242.1583.5719	Zelo miren je in takoj zna preceniti, kakšna sem in kakšne so moje potrebe, ter se vesti v skladu s tem.	24	24	yes	2.55	2.55	2.55	yes	0.91	0.9083463678866335	0.91	yes	7	7	yes	6.00	6	yes	4.00	4	yes	1.50	1.5	1.50	yes	A[Zelo] B[miren] C[je] D[in] E[takoj] F[zna] G[preceniti]H[,] I[kakšna] J[sem] K[in] L[kakšne] M[so] N[moje] O[potrebe]P[,] Q[ter] R[se] S[vesti] T[v] U[skladu] V[s] W[tem]X[.] 	Zelo <advmod miren >cop je >conj (in <cc zna >xcomp (takoj <advmod preceniti >ccomp (, <punct kakšna <nsubj sem >conj (in <cc kakšne <nsubj so <cop moje <det potrebe) >punct ,) >conj (ter <cc se <expl vesti >obl (v <case skladu >nmod (s <case tem))))) >punct .	
5720	ssj242.1583.5720	Občutki so nepozabni in se jih še nekaj dni po jahanju rada spominjam.	14	14	yes	4.00	4.0	4.00	yes	0.41	0.40546510810816444	0.41	yes	5	5	yes	2.00	2	yes	2.00	2	yes	1.00	1.0	1.00	yes	A[Občutki] B[so] C[nepozabni] D[in] E[se] F[jih] G[še] H[nekaj] I[dni] J[po] K[jahanju] L[rada] M[spominjam]N[.] 	Občutki <nsubj so <cop nepozabni >conj (in <cc se <expl jih <obj (še <advmod (nekaj <det dni) <nmod po <case jahanju) <obl rada <advmod spominjam) >punct .	
5721	ssj242.1583.5721	Kljub moji invalidnosti lahko doživim lepe trenutke, ne samo ob jahanju z njim, ampak tudi ob tem, ko ga hranim s kruhom, korenjem, ovsom in drugo hrano za konje.	35	35	yes	2.32	2.3214285714285716	2.32	yes	1.63	1.628638451584219	1.63	yes	8	8	yes	2.00	2	yes	1.00	1	yes	2.00	2.0	2.00	yes	A[Kljub] B[moji] C[invalidnosti] D[lahko] E[doživim] F[lepe] G[trenutke]H[,] I[ne] J[samo] K[ob] L[jahanju] M[z] N[njim]O[,] P[ampak] Q[tudi] R[ob] S[tem]T[,] U[ko] V[ga] W[hranim] X[s] Y[kruhom]Z[,] A[korenjem]B[,] C[ovsom] D[in] E[drugo] F[hrano] G[za] H[konje]I[.] 	(Kljub <case moji <det invalidnosti) <obl lahko <advmod doživim >obj (lepe <amod trenutke) >obl (, <punct (ne >fixed samo) <cc ob <case jahanju >nmod (z <case njim) >punct , >conj ((ampak >fixed tudi) <cc ob <case tem >acl (, <punct ko <mark ga <obj hranim >obl (s <case kruhom >conj (, <punct korenjem) >conj (, <punct ovsom) >conj (in <cc drugo <amod hrano >nmod (za <case konje)))))) >punct .	
5722	ssj242.1583.5722	Tudi negujem ga po svojih močeh.	7	7	yes	1.80	1.8	1.80	yes	0.56	0.5635058815949039	0.56	yes	3	3	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Tudi] B[negujem] C[ga] D[po] E[svojih] F[močeh]G[.] 	Tudi <advmod negujem >obj ga >obl (po <case svojih <det močeh) >punct .	
5723	ssj242.1583.5723	Vsak moj stik z Bekijem je zame poseben čar, ki ga je nemogoče opisati, ker je to treba doživeti in sama to doživljam vsakič znova.	28	28	yes	2.29	2.2916666666666665	2.29	yes	1.86	1.8583598489575572	1.86	yes	7	7	yes	6.00	6	yes	2.00	2	yes	3.00	3.0	3.00	yes	A[Vsak] B[moj] C[stik] D[z] E[Bekijem] F[je] G[zame] H[poseben] I[čar]J[,] K[ki] L[ga] M[je] N[nemogoče] O[opisati]P[,] Q[ker] R[je] S[to] T[treba] U[doživeti] V[in] W[sama] X[to] Y[doživljam] Z[vsakič] A[znova]B[.] 	(Vsak <det moj <det stik >nmod (z <case Bekijem)) <nsubj je <cop zame <obl poseben <amod čar >acl (, <punct ki <mark je <cop nemogoče >csubj (ga <obj opisati >advcl (, <punct ker <mark je >advmod treba >csubj (to <obj doživeti >conj (in <cc sama <nsubj to <obj doživljam >advmod vsakič >advmod znova))))) >punct .	
5724	ssj242.1583.5724	Vsi, ki mi pri tem pomagajo, vedo, koliko mi to druženje pomeni.	16	16	yes	3.45	3.4545454545454546	3.45	yes	1.06	1.0578690381392797	1.06	yes	5	5	yes	3.00	3	yes	1.00	1	yes	3.00	3.0	3.00	yes	A[Vsi]B[,] C[ki] D[mi] E[pri] F[tem] G[pomagajo]H[,] I[vedo]J[,] K[koliko] L[mi] M[to] N[druženje] O[pomeni]P[.] 	(Vsi >acl (, <punct ki <mark mi <iobj (pri <case tem) <obl pomagajo >punct ,)) <nsubj vedo >ccomp (, <punct koliko <advmod mi <obj (to <det druženje) <nsubj pomeni) >punct .	
5725	ssj242.1583.5725	Beki mi je prirasel k srcu in z njim je v vsakem letnem času lepo in nepozabno.	18	18	yes	2.38	2.375	2.38	yes	1.21	1.2144441041932315	1.21	yes	5	5	yes	2.00	2	yes	2.00	2	yes	1.00	1.0	1.00	yes	A[Beki] B[mi] C[je] D[prirasel] E[k] F[srcu] G[in] H[z] I[njim] J[je] K[v] L[vsakem] M[letnem] N[času] O[lepo] P[in] Q[nepozabno]R[.] 	Beki <nsubj mi <iobj je <aux prirasel >obl (k <case srcu) >conj (in <cc (z <case njim) <obl je >obl (v <case vsakem <det letnem <amod času) >advmod (lepo >conj (in <cc nepozabno))) >punct .	
5726	ssj242.1583.5726	Želim se še dolgo vračati k njemu in njegovim skrbnikom ter skupaj z njimi doživljati čim več lepega.	19	19	yes	2.41	2.411764705882353	2.41	yes	0.54	0.5362479493800165	0.54	yes	6	6	yes	3.00	3	yes	2.00	2	yes	1.50	1.5	1.50	yes	A[Želim] B[se] C[še] D[dolgo] E[vračati] F[k] G[njemu] H[in] I[njegovim] J[skrbnikom] K[ter] L[skupaj] M[z] N[njimi] O[doživljati] P[čim] Q[več] R[lepega]S[.] 	Želim >xcomp (se <expl (še <advmod dolgo) <advmod vračati >obl (k <case njemu >conj (in <cc njegovim <det skrbnikom)) >conj (ter <cc (skupaj <advmod z <case njimi) <obl doživljati >obj ((čim <advmod več) <advmod lepega))) >punct .	
5727	ssj242.1583.5727	To mi je bilo in mi vedno bo zdravilo za ohranjanje dobre kondicije in duševnega zdravja.	17	17	yes	2.20	2.2	2.20	yes	1.26	1.25871492074678	1.26	yes	6	6	yes	2.00	2	yes	2.00	2	yes	1.00	1.0	1.00	yes	A[To] B[mi] C[je] D[bilo] E[in] F[mi] G[vedno] H[bo] I[zdravilo] J[za] K[ohranjanje] L[dobre] M[kondicije] N[in] O[duševnega] P[zdravja]Q[.] 	To <nsubj mi <obj je <aux bilo >conj (in <cc mi <obj vedno <advmod bo <cop zdravilo >nmod (za <case ohranjanje >nmod (dobre <amod kondicije >conj (in <cc duševnega <amod zdravja)))) >punct .	
5728	ssj242.1583.5728	Hvala vsem in vsakemu posebej, ki mi omogočate srečanja in druženja z Bekijem in vam ni vseeno ne zanj ne zame.	23	23	yes	1.95	1.95	1.95	yes	0.83	0.8300367642013401	0.83	yes	8	8	yes	3.00	3	yes	2.00	2	yes	1.50	1.5	1.50	yes	A[Hvala] B[vsem] C[in] D[vsakemu] E[posebej]F[,] G[ki] H[mi] I[omogočate] J[srečanja] K[in] L[druženja] M[z] N[Bekijem] O[in] P[vam] Q[ni] R[vseeno] S[ne] T[zanj] U[ne] V[zame]W[.] 	Hvala >nmod (vsem >conj (in <cc vsakemu >advmod posebej >acl (, <punct ki <mark mi <iobj omogočate >obj (srečanja >conj (in <cc druženja >nmod (z <case Bekijem))) >conj (in <cc vam <obj ni >advmod vseeno >obl (ne <cc zanj >conj (ne <cc zame)))))) >punct .	
5729	ssj242.1584.5729	Enajst učencev osmega razreda osnovne šole Križevci pri Ljutomeru so v turističnem krožku razmišljali, kako privabiti v svoj kraj še več obiskovalcev in turistov.	26	26	yes	2.30	2.3043478260869565	2.30	yes	2.05	2.052478075149232	2.05	yes	7	7	yes	2.00	2	yes	1.00	1	yes	2.00	2.0	2.00	yes	A[Enajst] B[učencev] C[osmega] D[razreda] E[osnovne] F[šole] G[Križevci] H[pri] I[Ljutomeru] J[so] K[v] L[turističnem] M[krožku] N[razmišljali]O[,] P[kako] Q[privabiti] R[v] S[svoj] T[kraj] U[še] V[več] W[obiskovalcev] X[in] Y[turistov]Z[.] 	(Enajst <nummod učencev >nmod (osmega <amod razreda >nmod (osnovne <amod šole >nmod (Križevci >nmod (pri <case Ljutomeru))))) <nsubj so <aux (v <case turističnem <amod krožku) <obl razmišljali >ccomp (, <punct kako <advmod privabiti >obl (v <case svoj <det kraj) >obj (še <advmod več <det obiskovalcev >conj (in <cc turistov))) >punct .	
5730	ssj242.1584.5730	Kot so zapisali v svojem uvodu, v Prlekiji ni ne piramid ne morja ne Triglava, je pa dediščina, ki so jo mladim zapustili njihovi pradedje in se ohranja že 130 let: to so kasaške dirke.	40	40	yes	2.91	2.911764705882353	2.91	yes	1.85	1.845713483286675	1.85	yes	7	7	yes	6.00	6	yes	4.00	4	yes	1.50	1.5	1.50	yes	A[Kot] B[so] C[zapisali] D[v] E[svojem] F[uvodu]G[,] H[v] I[Prlekiji] J[ni] K[ne] L[piramid] M[ne] N[morja] O[ne] P[Triglava]Q[,] R[je] S[pa] T[dediščina]U[,] V[ki] W[so] X[jo] Y[mladim] Z[zapustili] A[njihovi] B[pradedje] C[in] D[se] E[ohranja] F[že] G[130] H[let]I[:] J[to] K[so] L[kasaške] M[dirke]N[.] 	(Kot <mark so <aux zapisali >obl (v <case svojem <det uvodu) >punct ,) <advcl (v <case Prlekiji) <obl ni >nsubj (ne <cc piramid >conj (ne <cc morja) >conj (ne <cc Triglava)) >parataxis (, <punct je <cop pa <advmod dediščina >acl (, <punct ki <mark so <aux jo <obj mladim <iobj zapustili >nsubj (njihovi <det pradedje) >conj (in <cc se <expl ohranja >obl ((že <advmod 130) <nummod let))) >parataxis (: <punct to <nsubj so <cop kasaške <amod dirke)) >punct .	
5731	ssj242.1584.5731	Na 19. festivalu z naslovom Turizmu pomaga lastna glava bodo učenci pod vodstvom mentoric Metke Štuhec in Jasne Markovič - Jagodič predstavili kasaške dirke.	25	25	yes	3.55	3.5454545454545454	3.55	yes	1.83	1.82537608002704	1.83	yes	6	6	yes	2.00	2	yes	1.00	1	yes	2.00	2.0	2.00	yes	A[Na] B[19.] C[festivalu] D[z] E[naslovom] F[Turizmu] G[pomaga] H[lastna] I[glava] J[bodo] K[učenci] L[pod] M[vodstvom] N[mentoric] O[Metke] P[Štuhec] Q[in] R[Jasne] S[Markovič] T[-] U[Jagodič] V[predstavili] W[kasaške] X[dirke]Y[.] 	(Na <case 19. <nummod festivalu >nmod (z <case naslovom >acl (Turizmu <iobj pomaga >nsubj (lastna <amod glava)))) <obl bodo <aux učenci <nsubj (pod <case vodstvom >nmod (mentoric >nmod (Metke >flat Štuhec >conj (in <cc Jasne >flat Markovič >punct - >flat Jagodič)))) <obl predstavili >obj (kasaške <amod dirke) >punct .	
5732	ssj242.1584.5732	Njihov projekt nosi naslov Naš turistični jutri: Düja, keri de prvi (Dija, kdo bo prvi).	21	21	yes	2.50	2.5	2.50	yes	0.95	0.9525440772675292	0.95	yes	7	7	yes	2.00	2	yes	2.00	2	yes	1.00	1.0	1.00	yes	A[Njihov] B[projekt] C[nosi] D[naslov] E[Naš] F[turistični] G[jutri]H[:] I[Düja]J[,] K[keri] L[de] M[prvi] N[(]O[Dija]P[,] Q[kdo] R[bo] S[prvi]T[)]U[.] 	(Njihov <det projekt) <nsubj nosi >obj (naslov >nmod (Naš <det turistični <amod jutri >parataxis (: <punct (Düja >punct ,) <vocative keri <nsubj de <dep prvi >parataxis (( <punct (Dija >punct ,) <vocative kdo <nsubj bo <cop prvi >punct ))))) >punct .	
5733	ssj242.1585.5733	In tako sta se trudili na vse možne načine, da bi vedno bolje jahali.	16	16	yes	3.00	3.0	3.00	yes	0.99	0.9885813462797088	0.99	yes	4	4	yes	2.00	2	yes	1.00	1	yes	2.00	2.0	2.00	yes	A[In] B[tako] C[sta] D[se] E[trudili] F[na] G[vse] H[možne] I[načine]J[,] K[da] L[bi] M[vedno] N[bolje] O[jahali]P[.] 	In <cc tako <advmod sta <aux se <expl trudili >obl (na <case vse <det možne <amod načine) >advcl (, <punct da <mark bi <aux (vedno <advmod bolje) <advmod jahali) >punct .	
